x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,f1,f2,f3
4,1,2,0,1,2,2,3,4,4,2,3,4,4,3,0,4,3,1,2,795.7805825242718,18.0,367.7142857142857
4,0,2,0,3,0,4,1,0,1,3,2,2,0,3,0,4,4,0,4,798.5276788604726,13.0,12.135467980295566
4,3,1,0,0,4,4,3,0,0,3,3,4,4,3,0,4,4,0,1,797.1233009708737,14.0,5151.0
3,3,1,0,0,4,4,3,0,0,3,3,4,4,3,3,4,4,0,2,798.0181229773463,15.0,5153.0
3,3,1,0,0,4,4,3,0,1,3,3,4,4,3,3,3,4,0,2,796.205501618123,16.0,166.1290322580645
4,3,1,0,0,0,4,3,4,4,2,2,4,4,3,0,4,4,0,4,796.8355454839754,15.0,2576.0
3,1,2,0,1,2,2,3,4,4,2,3,4,4,3,0,4,3,1,4,795.7805825242718,18.0,367.7142857142857
3,1,1,0,1,4,4,3,0,1,4,3,4,4,3,0,4,3,1,2,794.5812297734628,17.0,166.0
3,1,2,0,0,4,4,3,4,4,2,2,4,4,3,0,4,4,0,4,796.5113268608415,16.0,2576.0
4,3,1,0,0,4,4,3,1,0,3,3,4,4,3,3,4,4,0,1,799.2174757281554,16.0,5154.0
3,1,2,0,1,2,4,3,0,1,3,3,4,4,3,0,4,4,0,1,794.7391585760518,16.0,166.0
4,3,1,0,0,4,4,3,1,0,3,3,4,4,3,3,3,4,0,1,799.2174757281554,16.0,5154.0
4,0,1,0,0,4,4,3,0,0,3,3,4,4,3,0,4,4,0,4,798.0165048543689,13.0,515.0
3,1,2,0,1,2,4,3,0,1,3,3,4,4,3,0,3,4,0,2,794.7391585760518,16.0,166.0
4,3,1,0,0,4,4,3,0,1,3,3,4,4,3,3,3,4,0,2,796.205501618123,16.0,166.1290322580645
4,0,1,0,0,4,4,3,0,1,4,3,4,4,3,0,4,4,0,4,796.4414239482201,14.0,166.0
3,3,1,0,0,4,4,3,0,0,3,3,4,4,3,0,4,3,1,2,796.9653721682848,15.0,5151.0
4,3,1,0,0,4,4,3,1,0,3,3,4,4,3,3,3,3,1,4,799.0595469255663,17.0,5154.0
3,3,1,0,0,4,4,3,1,0,3,3,4,4,3,3,3,4,0,1,799.2174757281554,16.0,5154.0
3,3,1,0,0,4,4,3,0,1,4,3,4,4,3,0,4,4,0,4,795.3119741100323,15.0,166.06451612903226
3,1,1,0,1,4,4,3,0,1,4,3,4,4,3,0,4,4,0,1,794.7391585760518,16.0,166.0
1,4,1,0,0,4,4,1,0,1,3,2,4,2,4,0,4,1,0,1,795.3119741100323,15.0,9.483685220729368
3,3,1,4,4,2,2,3,4,4,2,2,4,3,3,2,4,4,0,4,796.9521035598706,19.0,343.2
2,3,1,0,0,4,4,3,0,1,4,2,2,1,4,0,3,4,2,2,795.1540453074433,16.0,17.209621993127147
3,4,0,3,0,1,4,1,0,1,3,2,4,2,4,2,3,4,2,2,796.1,17.0,31.8375
2,3,1,0,0,4,4,3,0,1,4,2,2,0,2,0,3,4,2,2,796.4226537216829,15.0,23.84433962264151
3,4,0,3,0,1,4,1,2,2,4,2,4,2,4,0,3,2,2,4,796.4045307443366,17.0,34.391891891891895
3,3,1,0,0,4,4,3,0,1,4,2,2,0,2,2,4,4,0,4,797.4741100323624,15.0,30.323353293413174
3,3,2,0,1,2,2,3,4,4,2,3,4,4,3,0,4,3,1,4,795.7805825242718,18.0,367.7142857142857
3,1,1,0,0,4,4,3,0,1,3,3,4,4,3,3,3,4,0,2,796.205501618123,16.0,166.1290322580645
4,3,1,0,1,2,2,3,4,4,2,3,4,4,3,0,4,3,1,4,795.7805825242718,18.0,367.7142857142857
4,0,1,0,0,4,4,4,0,0,3,3,4,4,3,0,4,4,0,4,798.0165048543689,13.0,515.0
3,1,1,0,0,4,4,3,0,1,3,3,4,4,3,3,3,4,0,4,796.205501618123,16.0,166.1290322580645
3,1,1,0,1,2,2,3,4,4,2,3,4,4,3,0,4,3,1,4,795.7805825242718,18.0,367.7142857142857
3,3,1,0,0,4,4,3,0,0,3,3,4,4,3,3,4,4,0,4,798.0181229773463,15.0,5153.0
3,1,1,0,0,4,4,3,0,1,3,3,4,4,3,0,4,4,0,4,795.3119741100323,15.0,166.06451612903226
3,3,1,0,0,4,4,3,1,0,3,3,4,4,3,3,3,3,1,4,799.0595469255663,17.0,5154.0
3,3,1,0,1,2,2,3,4,4,2,3,4,4,3,0,4,3,1,4,795.7805825242718,18.0,367.7142857142857
4,0,1,0,0,4,4,3,0,0,3,3,4,4,3,0,4,4,0,1,798.0165048543689,13.0,515.0
4,0,1,0,0,4,4,3,0,0,3,3,4,4,3,0,4,4,0,2,798.0165048543689,13.0,515.0
3,1,1,0,1,4,4,3,0,0,3,3,4,4,3,0,4,4,0,1,796.5511326860841,15.0,2574.5
3,3,1,0,0,4,4,3,0,0,3,3,4,4,3,3,3,3,0,4,798.0181229773463,15.0,5153.0
3,1,1,0,0,4,4,3,0,1,3,3,4,4,3,0,4,4,0,2,795.3119741100323,15.0,166.06451612903226
3,3,1,0,0,4,4,3,0,0,3,3,4,4,3,0,4,3,1,4,796.9653721682848,15.0,5151.0
3,3,1,0,0,4,4,3,1,0,3,3,4,4,3,3,4,4,0,4,799.2174757281554,16.0,5154.0
3,1,1,0,1,4,4,3,0,0,3,3,4,4,3,0,4,4,0,4,796.5511326860841,15.0,2574.5
3,1,1,0,0,4,4,3,0,1,4,3,4,4,3,0,4,4,0,4,795.3119741100323,15.0,166.06451612903226
3,1,1,0,1,4,4,3,0,1,3,3,4,4,3,0,4,4,0,1,794.7391585760518,16.0,166.0
3,3,1,0,0,2,2,3,4,4,2,3,4,4,3,0,4,3,1,2,796.3527508090615,17.0,367.8571428571428
3,4,3,4,4,0,0,1,2,2,4,2,4,0,2,1,3,0,0,4,803.1608414239482,15.0,36.55
3,4,0,3,0,1,4,1,0,4,2,2,4,3,3,2,4,4,0,4,796.25857605178,16.0,58.125
3,3,1,4,4,1,4,1,0,1,2,2,4,3,3,3,1,3,2,3,795.5948220064724,19.0,41.49593495934959
3,4,0,3,0,1,4,1,0,1,3,2,4,2,4,0,3,0,3,2,796.0728155339806,15.0,17.767605633802816
3,3,1,4,4,1,4,1,0,1,3,2,4,2,4,2,3,0,3,2,795.7469255663431,18.0,36.71223021582734
3,3,1,4,4,1,4,1,0,1,3,2,4,2,4,0,4,1,0,1,794.8566343042071,17.0,23.12328767123288
3,1,1,0,0,4,4,3,0,1,3,3,4,4,3,3,3,3,1,2,796.0482200647249,17.0,166.1290322580645
3,3,1,0,0,4,4,3,4,4,2,2,4,4,3,0,4,4,0,1,796.5113268608415,16.0,2576.0
3,1,1,0,1,4,2,3,4,4,2,3,4,4,3,0,4,3,1,2,795.7805825242718,18.0,367.7142857142857
3,3,1,0,0,4,4,3,1,0,3,3,4,4,3,3,3,3,0,4,799.2174757281554,16.0,5154.0
3,1,1,0,0,4,4,3,0,1,2,3,4,4,3,0,4,3,1,2,795.1540453074433,16.0,166.06451612903226
4,0,1,0,0,4,4,3,0,0,3,3,4,4,3,0,4,3,0,4,798.0165048543689,13.0,515.0
3,3,1,0,1,4,4,3,0,0,3,3,4,4,3,0,4,4,0,1,796.5511326860841,15.0,5149.0
3,0,1,0,0,4,4,3,0,0,3,3,4,4,3,0,4,3,0,4,798.0165048543689,13.0,515.0
3,1,1,0,1,4,4,3,0,0,3,3,4,4,3,0,4,3,1,2,796.3932038834952,16.0,2574.5
4,1,1,0,1,4,2,3,4,4,2,3,3,4,3,0,4,3,1,2,795.7805825242718,18.0,367.7142857142857
4,0,1,0,0,4,4,3,0,4,2,2,4,4,3,0,4,4,0,4,796.4414239482201,14.0,2575.0
3,1,1,0,0,4,4,3,0,1,3,3,4,4,3,0,4,3,1,2,795.1540453074433,16.0,166.06451612903226
3,3,1,0,0,4,4,3,1,0,3,3,4,4,3,3,3,3,0,1,799.2174757281554,16.0,5154.0
3,3,1,0,0,4,4,3,0,4,2,2,4,4,3,0,4,4,0,4,795.3119741100323,15.0,2576.0
3,3,1,0,1,4,4,3,0,0,4,3,4,4,3,0,4,3,1,2,796.3932038834952,16.0,5149.0
3,4,3,4,4,2,2,3,4,4,2,2,4,3,3,3,1,3,2,3,796.7941747572816,20.0,109.17021276595744
3,3,1,4,1,3,0,3,1,0,3,3,4,4,3,3,3,3,1,2,803.2152103559871,18.0,858.1666666666666
2,3,1,0,0,4,4,3,0,1,4,2,4,2,4,0,4,1,0,1,795.3119741100323,15.0,19.7015503875969
3,4,0,3,0,1,4,1,0,4,2,2,2,4,3,3,3,3,1,2,796.1,17.0,59.47674418604651
2,3,1,0,0,1,4,1,0,1,3,2,4,2,4,2,3,4,2,2,796.0482200647249,17.0,24.242857142857144
3,3,1,0,1,4,4,3,0,0,4,3,4,4,3,0,4,3,0,1,796.5511326860841,15.0,5149.0
2,3,1,0,4,1,4,1,0,1,3,2,4,2,4,0,4,1,0,1,794.7391585760518,16.0,18.0
3,4,3,4,1,3,0,3,1,0,3,3,4,4,3,3,3,3,1,2,803.2152103559871,18.0,858.1666666666666
3,4,3,4,4,1,4,1,0,1,2,2,4,3,3,3,1,3,2,3,795.5948220064724,19.0,41.49593495934959
2,3,1,0,0,4,4,3,1,0,3,3,4,4,3,3,3,4,0,4,799.2174757281554,16.0,111.8913043478261
3,4,3,4,4,1,4,1,0,1,3,2,4,4,3,3,3,3,1,2,795.5948220064724,19.0,56.9
3,4,3,4,4,1,4,1,0,1,4,2,4,2,4,0,4,1,0,4,794.8566343042071,17.0,23.12328767123288
3,4,3,4,4,2,2,3,4,4,2,2,4,4,3,3,3,4,0,4,796.9521035598706,19.0,367.7142857142857
3,1,2,0,1,1,4,1,0,1,3,2,4,4,3,3,3,3,1,2,795.4754045307443,18.0,56.922222222222224
3,1,2,0,1,2,2,3,4,4,2,2,4,3,3,2,4,4,0,4,796.8320388349515,18.0,343.3333333333333
3,0,2,0,3,0,4,1,0,1,3,2,4,2,4,0,4,1,0,1,797.508902557462,14.0,16.381107491856678
4,4,2,4,0,3,2,0,2,3,2,3,0,1,2,0,0,4,1,2,800.9592101003561,15.0,14.107648725212464
3,1,4,4,4,0,2,1,4,3,2,2,4,0,0,4,4,1,0,4,798.3739074134024,16.0,17.2680412371134
2,2,1,3,3,1,1,4,1,4,0,1,1,0,2,4,4,4,2,2,798.2333333333333,18.0,24.47826086956522
3,4,3,2,1,3,0,1,3,4,3,0,3,1,0,4,3,3,3,0,798.1093851132686,16.0,14.791666666666666
4,3,3,2,3,0,1,2,3,3,1,0,0,4,0,2,4,2,1,2,799.6869537067012,16.0,22.448888888888888
4,3,2,4,2,3,3,4,3,2,4,3,3,3,1,3,3,2,3,2,796.7941747572816,20.0,367.6428571428572
2,1,4,3,4,2,2,3,3,1,2,4,0,4,3,0,1,0,4,4,797.1194174757281,17.0,14.55813953488372
0,2,2,3,4,0,1,1,2,4,0,3,4,3,0,3,1,0,2,2,800.2421495629653,15.0,11.956416464891042
1,3,2,0,1,0,3,4,1,3,3,0,1,0,2,4,0,1,4,1,799.8556167044351,15.0,8.14453781512605
1,2,1,4,4,3,1,1,4,1,3,1,2,1,4,4,0,4,3,1,796.9453074433657,19.0,8.049833887043189
2,3,4,3,0,3,4,4,1,1,4,2,2,1,1,1,1,3,0,0,799.1851132686085,17.0,15.968152866242038
0,0,3,0,0,4,0,2,4,0,0,4,1,3,1,4,2,0,3,0,802.4902912621359,11.0,7.308383233532934
4,0,1,3,0,0,1,0,0,3,2,2,3,1,1,4,1,2,4,0,801.8089996762707,14.0,5.507025761124122
2,4,2,4,0,4,4,0,2,2,0,1,0,2,2,3,0,2,1,0,804.126860841424,14.0,25.994897959183675
0,2,0,3,0,3,2,0,4,4,2,1,1,1,3,4,1,1,3,4,804.2693428293946,16.0,5.419838523644752
3,4,4,3,2,2,1,2,0,1,3,0,1,4,0,0,4,1,0,1,795.8747572815533,15.0,15.541795665634677
3,1,4,4,2,2,1,2,0,1,3,0,1,4,0,0,4,1,0,1,795.8747572815533,15.0,15.541795665634677
4,0,3,2,0,0,1,4,3,2,2,0,2,3,2,2,2,2,0,0,801.4108125606992,14.0,22.544642857142858
4,1,4,3,4,2,2,3,3,1,2,4,0,4,3,0,1,0,4,4,797.1194174757281,17.0,22.76126126126126
4,3,3,2,3,2,2,3,3,1,2,4,0,4,3,0,1,0,4,4,797.1194174757281,17.0,22.76126126126126
4,4,2,4,0,3,2,0,2,3,2,3,0,1,2,0,0,2,4,0,800.9148867313916,14.0,9.166044776119405
0,0,3,0,0,4,0,2,4,0,0,4,1,4,0,1,2,2,0,0,802.4783171521036,10.0,13.049608355091385
3,1,4,4,4,0,1,1,2,4,0,3,4,3,0,3,1,0,2,2,797.9507931369375,16.0,20.925
3,3,0,1,1,3,3,3,3,3,1,0,0,4,0,2,4,2,1,2,799.2948220064725,16.0,25.29353233830846
2,3,4,3,0,1,1,4,1,4,0,1,1,0,2,4,4,4,2,2,798.805501618123,17.0,24.375
3,3,0,3,4,0,1,1,2,4,0,3,4,3,0,3,1,0,2,2,797.9588863709938,15.0,17.325259515570934
3,4,3,2,1,3,0,1,3,4,3,0,0,4,1,4,0,1,4,2,802.7472491909385,16.0,30.824242424242424
4,3,2,4,2,3,3,4,3,2,4,3,1,1,3,4,1,1,3,4,796.7941747572816,20.0,14.693215339233038
4,4,2,4,2,3,3,4,3,2,4,3,3,3,1,3,3,2,3,2,796.7941747572816,20.0,367.6428571428572
4,2,2,2,3,3,3,2,0,2,4,3,4,4,0,0,4,1,0,1,795.0258899676376,16.0,55.51086956521739
0,0,3,0,0,4,0,2,4,2,3,0,0,4,1,3,0,0,0,0,802.4239482200647,9.0,11.29119638826185
4,0,3,2,3,3,3,4,3,2,4,3,3,4,0,2,2,2,0,1,797.763430420712,17.0,270.57894736842104
4,4,2,0,0,4,3,4,3,2,4,3,3,4,0,2,2,2,0,0,799.2349514563107,15.0,98.6346153846154
4,4,2,4,2,3,3,4,3,2,4,3,3,4,0,2,2,2,0,0,798.7815533980582,17.0,395.61538461538464
4,2,2,2,3,3,3,2,0,2,4,3,4,3,0,3,1,0,2,2,795.9161812297734,17.0,150.88235294117646
4,0,3,2,0,0,1,4,3,4,0,3,4,3,0,0,1,0,0,0,800.6940757526708,11.0,19.382239382239383
0,0,3,0,0,4,0,2,4,2,4,3,3,4,0,2,2,2,0,0,799.7760517799353,12.0,33.07142857142857
4,2,2,2,3,3,3,2,0,4,3,0,0,4,1,3,0,0,0,0,799.4618122977346,13.0,177.3448275862069
4,3,2,4,2,3,3,4,3,4,3,0,0,4,1,3,0,0,0,0,800.6618122977346,14.0,257.25
2,0,3,0,0,4,0,2,4,0,0,4,1,4,0,1,2,2,0,0,800.515210355987,11.0,11.81990521327014
3,4,3,0,0,3,3,2,0,2,4,3,4,4,0,0,4,1,0,1,795.4812297734628,14.0,39.90625
4,0,3,2,0,0,1,4,3,4,0,3,4,3,0,0,1,0,4,4,798.9682745224992,13.0,28.08888888888889
3,4,3,0,0,3,3,2,0,2,4,3,4,4,0,3,3,2,3,2,796.2174757281554,16.0,257.4
4,4,2,4,2,3,3,4,3,2,4,3,3,3,1,3,3,2,3,1,796.7941747572816,20.0,367.6428571428572
4,4,2,4,2,3,3,4,3,2,4,3,3,3,1,3,0,0,0,0,798.915857605178,16.0,5150.0
0,0,3,0,0,4,0,2,4,2,3,0,0,4,1,3,0,0,0,1,807.294498381877,10.0,14.31728045325779
4,4,2,4,2,3,3,4,3,2,4,3,3,4,0,2,2,2,3,2,796.963430420712,19.0,395.7692307692308
0,0,3,0,0,3,3,2,0,2,4,3,4,4,0,0,4,1,0,1,798.7446601941748,12.0,21.72961373390558
4,4,2,4,2,3,3,4,3,2,4,3,3,3,1,2,2,2,3,2,796.7941747572816,20.0,367.6428571428572
2,0,3,0,0,4,0,2,4,2,3,0,0,4,1,3,0,0,0,0,799.4563106796116,10.0,9.568932038834951
0,0,3,0,0,4,0,2,4,2,3,0,3,4,0,2,2,2,0,0,800.8559870550162,11.0,25.395
4,3,2,4,2,3,3,4,3,4,3,0,0,4,1,3,0,0,0,1,799.0,15.0,257.35
3,4,3,0,0,3,3,2,0,2,4,3,4,4,0,3,0,0,0,0,799.5799352750809,12.0,147.11428571428573
4,0,3,0,0,3,3,2,0,2,4,3,4,4,0,0,4,1,0,1,796.6106796116505,13.0,23.35483870967742
4,2,2,2,3,3,3,4,3,2,4,3,3,4,0,2,2,2,0,1,797.1213592233009,18.0,395.7692307692308
2,0,3,0,0,4,0,2,4,0,0,3,4,4,0,3,0,0,0,0,801.2271844660194,9.0,9.222846441947564
0,0,3,0,1,3,3,2,0,2,4,3,4,4,0,0,4,1,0,1,797.6851132686085,13.0,31.75
4,4,2,4,2,3,3,4,3,2,4,3,3,3,1,3,0,0,0,1,797.2553398058252,17.0,5152.0
4,2,2,2,3,3,3,2,0,2,4,3,3,3,1,3,0,0,0,2,796.0559870550162,16.0,2576.0
3,4,3,0,0,3,3,2,4,0,0,3,4,4,0,3,0,0,0,0,803.4161812297734,11.0,109.53191489361704
4,4,2,4,2,3,3,4,4,2,3,0,0,4,0,3,0,0,0,0,801.0540453074434,13.0,177.27586206896552
4,0,3,0,0,3,3,2,0,2,4,3,4,4,0,0,0,0,0,1,796.9715210355987,11.0,85.66666666666667
4,4,2,4,2,3,3,4,0,2,4,3,4,4,0,0,4,1,0,1,795.0258899676376,16.0,56.12087912087912
4,2,2,2,3,3,3,2,4,0,0,3,4,4,0,3,0,0,0,0,801.8695792880259,13.0,321.4375
4,4,2,2,3,3,3,2,0,2,4,3,3,3,1,3,0,0,0,2,796.0559870550162,16.0,2576.0
4,4,2,4,2,3,3,4,0,2,4,3,4,3,0,3,1,0,2,2,795.9161812297734,17.0,155.45454545454547
0,0,3,0,0,4,3,2,0,2,4,3,4,4,0,3,0,0,0,0,802.2779935275081,10.0,31.549382716049383
3,4,3,0,0,3,3,2,0,2,4,3,4,4,0,3,0,0,0,1,797.9197411003237,13.0,147.17142857142858
4,4,2,4,2,3,3,2,0,2,4,3,4,4,0,3,0,0,0,0,797.9100323624596,14.0,5148.0
4,4,2,4,2,3,3,2,0,2,4,3,3,3,1,3,0,0,0,2,796.0559870550162,16.0,2576.0
4,4,2,4,2,3,3,4,0,2,4,3,4,3,0,3,1,0,0,0,797.7352750809061,15.0,155.3939393939394
3,4,3,0,0,3,3,2,0,0,0,3,4,4,0,3,0,0,0,0,802.2161812297735,10.0,109.51063829787236
3,4,3,0,2,3,3,2,0,2,4,3,3,3,1,3,0,0,0,2,796.437216828479,15.0,206.2
3,4,3,0,0,3,3,2,0,2,4,3,4,4,0,0,0,0,0,1,797.0242718446602,12.0,147.11428571428573
4,4,2,4,2,3,3,4,4,0,0,3,4,4,0,3,0,0,0,0,801.8695792880259,13.0,5149.0
4,4,3,0,0,3,3,2,0,0,0,3,4,4,0,3,0,0,0,0,802.2161812297735,10.0,125.53658536585364
3,4,3,0,0,3,3,4,0,2,4,3,4,4,0,0,0,0,0,1,797.0242718446602,12.0,859.5
4,4,3,2,3,3,3,2,0,2,4,3,3,3,1,3,0,0,0,2,796.0559870550162,16.0,2576.0
4,4,2,2,3,3,3,2,0,2,4,3,4,4,0,0,0,0,0,0,797.0145631067961,13.0,5146.0
4,4,3,0,0,3,3,2,0,0,0,3,4,4,0,0,0,0,0,1,800.3368932038835,10.0,91.91071428571428
4,4,2,4,2,3,3,4,0,2,4,3,3,3,1,3,0,0,0,0,797.716504854369,15.0,5150.0
3,4,3,0,0,3,3,4,0,2,4,3,4,4,1,0,4,1,0,1,795.3119741100323,15.0,40.23622047244095
4,0,3,0,0,4,0,2,4,2,3,0,0,4,1,3,0,0,0,0,799.4563106796116,10.0,18.67158671586716
0,4,3,0,0,3,3,2,0,2,4,3,4,4,0,0,0,0,0,0,801.146925566343,10.0,151.41176470588235
4,4,2,4,2,3,3,4,4,0,0,3,4,4,0,3,0,0,0,2,800.2090614886731,14.0,5151.0
4,4,2,4,2,3,3,2,0,2,4,3,4,4,0,3,0,0,0,1,796.2495145631068,15.0,5150.0
4,4,2,2,0,3,3,2,0,2,4,3,4,4,0,0,0,0,0,1,796.6423948220065,13.0,177.44827586206895
4,2,1,3,3,1,1,4,1,4,0,1,1,0,2,4,4,4,2,2,798.2333333333333,18.0,31.320987654320987
3,3,0,1,1,3,3,3,3,4,2,4,1,4,0,1,2,2,0,0,798.7139158576052,16.0,35.72027972027972
4,4,2,4,0,3,3,2,0,0,1,4,1,4,0,1,2,2,0,0,799.9669902912622,14.0,49.29807692307692
4,2,2,2,3,3,3,2,0,0,1,4,1,4,0,2,2,2,0,0,799.3941747572816,15.0,84.1311475409836
3,4,3,2,1,3,0,1,3,4,3,0,0,4,1,3,0,2,1,0,798.973139158576,15.0,24.960591133004925
4,3,4,4,4,0,1,1,2,4,0,3,4,3,0,3,1,0,2,2,797.9507931369375,16.0,21.46153846153846
4,0,3,2,0,0,1,4,3,4,0,3,4,3,0,3,1,0,2,2,799.1880867594691,14.0,28.71590909090909
4,0,1,3,0,0,1,0,0,3,2,2,3,1,1,0,4,1,0,1,802.5816062176166,13.0,6.12853470437018
4,4,2,4,2,3,3,2,0,2,4,3,3,3,0,0,0,0,0,1,795.3533980582524,14.0,2574.0
4,4,2,4,2,3,3,4,4,0,0,3,4,4,0,0,0,0,0,0,801.6511326860841,12.0,5151.0
4,4,2,4,2,3,3,4,4,0,0,3,4,4,0,3,0,0,0,1,800.2090614886731,14.0,5151.0
4,4,2,4,2,3,3,2,0,2,4,3,4,4,0,3,0,0,0,2,796.2495145631068,15.0,5150.0
0,4,3,0,0,3,3,2,0,2,4,3,4,4,0,0,0,0,0,1,799.4867313915857,11.0,151.5
4,4,2,4,2,3,3,2,0,2,4,3,3,3,0,0,4,1,0,1,795.0258899676376,16.0,54.913978494623656
4,4,2,4,2,3,3,4,4,0,0,3,4,4,0,0,0,0,0,1,799.9899676375404,13.0,5153.0
4,3,2,3,2,3,3,4,0,2,4,3,4,4,1,0,4,2,0,1,794.8566343042071,17.0,395.7692307692308
4,4,2,4,2,3,3,2,0,2,4,3,4,4,0,0,0,0,0,1,795.3533980582524,14.0,5148.0
4,0,3,0,0,3,3,2,0,2,4,3,4,4,0,0,0,0,0,0,798.631715210356,10.0,85.63333333333334
4,4,2,4,2,3,3,2,0,2,4,3,3,3,0,0,4,0,0,1,795.1779935275081,15.0,2572.5
4,3,3,0,0,3,3,2,0,2,4,3,4,4,0,0,0,0,0,0,798.6844660194175,11.0,177.48275862068965
4,4,2,0,0,3,3,2,0,2,4,3,4,4,0,0,0,0,0,0,798.6844660194175,11.0,177.48275862068965
4,4,2,2,3,3,3,2,0,2,4,3,4,4,0,0,0,0,0,1,795.3533980582524,14.0,5148.0
4,4,2,4,2,3,3,2,0,2,4,3,3,3,0,0,4,2,0,1,795.0258899676376,16.0,342.8666666666667
3,4,3,0,0,3,3,4,0,2,4,3,4,4,0,0,0,0,0,0,798.6844660194175,11.0,859.1666666666666
4,3,2,2,3,3,3,2,0,2,4,3,4,4,0,0,0,0,0,1,795.3533980582524,14.0,5148.0
4,4,2,2,0,3,3,4,3,2,4,3,3,3,0,0,4,0,0,1,797.6656957928802,15.0,5151.0
4,4,2,2,0,3,3,4,3,2,4,3,3,3,0,0,4,0,0,0,799.3258899676375,14.0,5149.0
4,0,3,0,0,3,3,2,0,2,4,3,4,4,0,0,1,0,0,1,796.2961165048544,12.0,19.33976833976834
4,3,2,3,2,3,3,4,0,2,4,3,4,4,1,0,0,0,0,2,795.1598705501618,15.0,10.0
4,3,2,4,2,3,3,4,3,2,4,3,4,3,0,3,1,0,2,2,797.1155339805825,18.0,155.45454545454547
3,3,0,1,1,4,0,2,4,0,0,4,1,4,0,1,2,2,0,0,800.3281553398058,13.0,14.755882352941176
3,1,4,4,2,2,1,2,0,1,2,4,1,4,0,1,2,2,0,0,797.5822006472492,16.0,18.297101449275363
4,1,4,3,4,2,2,3,3,1,2,4,0,4,3,0,4,1,0,1,797.1262135922331,17.0,33.35947712418301
4,4,2,4,0,3,3,2,0,0,1,4,1,4,0,3,1,0,2,2,799.015857605178,15.0,47.36111111111112
3,3,0,1,1,3,3,4,3,4,0,3,4,3,0,3,1,0,2,2,797.6336569579288,16.0,22.157894736842103
4,3,2,3,2,3,3,4,4,0,0,3,4,4,0,0,0,0,0,0,801.6511326860841,12.0,5151.0
3,4,3,0,0,3,3,4,0,2,0,3,4,4,0,0,0,0,0,0,800.1851132686085,10.0,135.60526315789474
4,4,2,4,2,3,3,2,0,2,4,3,3,3,1,0,4,0,0,1,795.0087378640777,16.0,2573.5
4,4,2,4,2,3,3,2,0,2,4,3,3,3,0,0,4,0,0,0,796.8391585760518,14.0,2571.5
4,0,3,0,0,3,3,2,0,2,4,3,3,3,0,0,4,0,0,1,796.2961165048544,12.0,81.52380952380952
4,3,2,3,2,3,3,2,0,2,4,3,3,3,0,0,4,0,0,1,795.1779935275081,15.0,2572.5
4,4,2,2,0,3,3,4,3,2,4,3,3,3,1,3,4,0,0,1,798.3925566343042,17.0,5155.0
4,3,2,3,2,3,3,4,0,2,4,3,3,3,1,3,0,0,0,1,796.0559870550162,16.0,5152.0
4,0,3,0,0,3,3,2,0,0,0,3,4,4,0,0,0,0,0,1,800.0485436893204,9.0,45.848214285714285
3,4,3,0,0,3,3,4,0,2,4,3,4,4,1,0,0,0,0,2,796.8307443365695,13.0,859.8333333333334
4,4,2,2,3,3,3,2,0,2,4,3,3,3,1,3,0,0,0,1,796.0559870550162,16.0,2576.0
4,0,3,0,0,3,3,4,0,2,4,3,4,4,0,0,4,0,0,1,796.2961165048544,12.0,1287.75
4,4,2,2,0,3,3,4,3,2,4,3,3,3,0,0,0,0,0,0,799.5019417475728,13.0,5152.0
4,0,3,0,0,3,3,4,0,2,4,3,4,4,0,0,0,0,0,1,796.9715210355987,11.0,1288.75
4,4,2,2,0,3,3,4,3,2,4,3,3,3,0,0,0,0,0,1,797.8411003236246,14.0,5154.0
4,4,2,3,2,3,3,4,0,2,4,3,4,4,1,0,4,2,0,1,794.8566343042071,17.0,395.7692307692308
4,0,3,0,0,3,3,2,0,0,0,3,4,4,0,0,0,0,0,0,801.7087378640776,8.0,45.830357142857146
4,4,2,3,2,3,3,2,0,2,4,3,3,3,1,3,0,0,0,1,796.0559870550162,16.0,2576.0
4,4,2,3,2,3,3,4,0,0,0,3,4,4,0,0,0,0,0,1,798.7899676375405,12.0,5152.0
4,3,2,3,2,3,3,4,0,2,4,3,3,3,0,0,0,0,0,1,795.3533980582524,14.0,5148.0
4,4,2,4,2,3,3,2,0,2,4,3,3,3,1,0,0,0,0,2,795.1598705501618,15.0,2575.0
4,0,3,0,0,3,3,4,0,2,0,3,4,4,0,0,0,0,0,0,800.1330097087379,9.0,224.0434782608696
4,3,2,3,2,3,3,4,0,2,4,3,3,3,1,3,4,0,0,1,795.9048543689321,17.0,5149.0
3,4,3,0,0,4,0,2,4,0,0,4,1,4,0,1,2,2,0,0,799.8650485436893,12.0,16.20967741935484
4,2,2,2,3,3,3,2,0,0,1,4,1,4,0,2,2,2,0,2,797.7339805825243,16.0,84.1639344262295
4,4,2,4,2,3,3,4,2,4,0,3,4,3,0,3,1,0,2,2,797.6262135922331,17.0,67.10526315789474
4,2,2,2,3,3,3,2,0,0,1,4,1,4,3,0,1,0,4,4,796.663430420712,16.0,27.32258064516129
4,4,2,4,0,3,3,2,0,0,1,4,0,4,3,0,1,0,4,4,799.02071197411,14.0,12.30272952853598
4,1,4,3,4,2,2,3,3,1,2,4,0,4,3,0,1,0,0,0,798.9388349514563,15.0,22.24669603524229
4,0,3,2,3,3,3,2,0,2,4,3,4,4,0,0,0,0,0,0,797.5728155339806,12.0,5145.0
